ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1818	"ENSMUSG00000079056"	"Kcnip3"	chr2	-	127465853	127465978	127465853	127465974	127510828	127510994	1818	6,8,6	0,0,0	5,3,5	4,1,0	104	100	0.0104415933033	0.268713979727	1.0,1.0,1.0	0.546,0.743,1.0	0.237
2072	"ENSMUSG00000030706"	"Mrpl48"	chr7	-	100565193	100565427	100565193	100565279	100571251	100571289	2072	6,9,9	359,328,343	13,14,10	255,251,247	248	100	0.0113396520096	0.268713979727	0.007,0.011,0.01	0.02,0.022,0.016	-0.01
2133	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116859323	116859378	116859348	116859378	116858473	116858581	2133	55,54,48	2,1,7	51,56,49	0,1,2	125	100	0.0104364801458	0.268713979727	0.957,0.977,0.846	1.0,0.978,0.951	-0.05
2261	"ENSMUSG00000073139"	"BC023829"	chrX	-	70467153	70467361	70467153	70467356	70470117	70470294	2261	127,163,164	2,6,3	112,132,127	12,7,3	105	100	0.0113064822628	0.268713979727	0.984,0.963,0.981	0.899,0.947,0.976	0.035
2295	"ENSMUSG00000038644"	"Pold1"	chr7	-	44542103	44542409	44542103	44542250	44542764	44542878	2295	15,16,11	17,23,14	5,7,5	21,15,14	259	100	0.0100752032061	0.268713979727	0.254,0.212,0.233	0.084,0.153,0.121	0.114
2735	"ENSMUSG00000027678"	"Ncoa3"	chr2	+	166068328	166068548	166068331	166068548	166067561	166067645	2735	50,23,31	65,56,47	43,47,33	46,46,24	103	100	0.0110409136101	0.268713979727	0.428,0.285,0.39	0.476,0.498,0.572	-0.148
3310	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46068017	46068088	46068020	46068088	46067228	46067286	3310	16,15,16	20,23,8	18,10,11	4,3,7	103	100	0.0106298190524	0.268713979727	0.437,0.388,0.66	0.814,0.764,0.604	-0.232
577	"ENSMUSG00000018411"	"Mapt"	chr11	+	104298497	104299256	104298545	104299256	104294858	104294924	577	37,34,17	3,5,2	23,17,19	6,4,9	148	100	0.0106974418999	0.268713979727	0.893,0.821,0.852	0.721,0.742,0.588	0.172
751	"ENSMUSG00000060206"	"Zfp462"	chr4	+	55016816	55017100	55016996	55017100	55014682	55014847	751	11,20,25	95,103,93	20,27,28	82,68,78	280	100	0.0108504301398	0.268713979727	0.04,0.065,0.088	0.08,0.124,0.114	-0.042
771	"ENSMUSG00000025533"	"Asl"	chr5	-	130013400	130013533	130013400	130013515	130013962	130014025	771	3,4,4	65,72,65	0,1,2	86,64,76	118	100	0.0107925692373	0.268713979727	0.038,0.045,0.05	0.0,0.013,0.022	0.033
830	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690772	84690947	84690784	84690947	84690516	84690572	830	5,5,8	6,1,0	9,5,3	1,1,0	112	100	0.0099232013646	0.268713979727	0.427,0.817,1.0	0.889,0.817,1.0	-0.154
3165	"ENSMUSG00000008305"	"Tle1"	chr4	-	72138491	72138688	72138491	72138685	72139688	72139833	3165	46,51,53	2,0,2	55,49,46	4,4,4	103	100	0.0115887452449	0.27179074318	0.957,1.0,0.963	0.93,0.922,0.918	0.05
515	"ENSMUSG00000030727"	"Rabep2"	chr7	+	126444522	126444936	126444819	126444936	126444417	126444429	515	282,352,287	8,5,3	391,331,381	3,2,2	397	100	0.011705288245	0.272197550375	0.899,0.947,0.96	0.97,0.977,0.98	-0.04
1817	"ENSMUSG00000058239"	"Usf2"	chr7	-	30955105	30955193	30955105	30955152	30956148	30956267	1817	8,5,2	5,8,9	2,3,0	9,7,12	141	100	0.0119162401651	0.272574651577	0.532,0.307,0.136	0.136,0.233,0.0	0.202
3279	"ENSMUSG00000034160"	"Ogt"	chrX	+	101642975	101643156	101643005	101643156	101640217	101640322	3279	361,396,373	227,221,217	346,360,426	189,152,157	130	100	0.0119201742672	0.272574651577	0.55,0.58,0.569	0.585,0.646,0.676	-0.069
558	"ENSMUSG00000090266"	"Mettl23"	chr11	+	116845762	116845945	116845818	116845945	116843674	116843774	558	30,16,18	7,2,6	10,24,16	2,0,2	156	100	0.0121490763267	0.275512937525	0.733,0.837,0.658	0.762,1.0,0.837	-0.124
1583	"ENSMUSG00000045180"	"Shroom2"	chrX	-	152623125	152623335	152623125	152623317	152657423	152657524	1583	34,21,23	6,4,6	40,30,40	3,3,2	118	100	0.0126429214543	0.284324266422	0.828,0.816,0.765	0.919,0.894,0.944	-0.116
2640	"ENSMUSG00000001054"	"Rmnd5b"	chr11	-	51624474	51624646	51624474	51624577	51625668	51625834	2640	19,7,11	52,62,77	10,6,5	68,82,75	169	100	0.0127448559657	0.284324266422	0.178,0.063,0.078	0.08,0.041,0.038	0.053
62	"ENSMUSG00000045482"	"Trrap"	chr5	+	144845414	144845614	144845468	144845614	144844198	144844289	62	163,146,146	8,6,4	134,139,177	5,1,1	154	100	0.0134830825278	0.298367568196	0.93,0.94,0.96	0.946,0.989,0.991	-0.032
1175	"ENSMUSG00000071550"	"Wdr52"	chr16	+	44419097	44419334	44419124	44419334	44418083	44418178	1175	0,0,0	7,7,7	5,0,1	10,13,10	127	100	0.0136055564008	0.29866917411	0.0,0.0,0.0	0.282,0.0,0.073	-0.118
1079	"ENSMUSG00000025507"	"Lrdd"	chr7	-	141441172	141441374	141441172	141441316	141441474	141441529	1079	13,10,11	1,1,3	15,12,15	1,0,0	158	100	0.0139696577367	0.303249680342	0.892,0.864,0.699	0.905,1.0,1.0	-0.15
2121	"ENSMUSG00000018474"	"Chd3"	chr11	-	69355630	69355820	69355630	69355772	69356206	69356380	2121	2,0,3	153,147,178	10,5,4	175,161,166	148	100	0.0141289930432	0.303249680342	0.009,0.0,0.011	0.037,0.021,0.016	-0.018
2566	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127848568	127849019	127848750	127849019	127848387	127848498	2566	474,439,478	0,16,0	423,434,447	1,2,2	282	100	0.0141457576836	0.303249680342	1.0,0.907,1.0	0.993,0.987,0.988	-0.02
3357	"ENSMUSG00000030881"	"Arfip2"	chr7	-	105639008	105639189	105639008	105639105	105639324	105639465	3357	13,29,12	176,169,152	12,9,9	164,171,161	184	100	0.0142592678539	0.303313418536	0.039,0.085,0.041	0.038,0.028,0.029	0.023
1351	"ENSMUSG00000029075"	"Tnfrsf4"	chr4	+	156015299	156015452	156015385	156015452	156014901	156015009	1351	4,0,3	3,1,5	0,2,3	2,0,0	186	100	0.0154313080188	0.309547737583	0.418,0.0,0.244	0.0,1.0,1.0	-0.446
2131	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116859298	116859378	116859323	116859378	116858473	116858581	2131	138,118,145	5,7,6	109,142,125	13,13,8	125	100	0.0149898502097	0.309547737583	0.957,0.931,0.951	0.87,0.897,0.926	0.049
2489	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20478132	20478279	20478132	20478158	20486329	20486437	2489	36,22,26	3,6,1	21,26,15	1,2,0	221	100	0.0153453017314	0.309547737583	0.844,0.624,0.922	0.905,0.855,1.0	-0.123
2610	"ENSMUSG00000042826"	"Fgf11"	chr11	-	69798563	69798762	69798563	69798678	69799351	69799455	2610	41,37,27	8,3,8	25,18,35	10,16,10	184	100	0.0148035380805	0.309547737583	0.736,0.87,0.647	0.576,0.379,0.655	0.214
2701	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103177338	103177419	103174339	103174501	2701	617,625,591	4,2,3	461,557,571	0,0,3	1820	100	0.0154548250907	0.309547737583	0.894,0.945,0.915	1.0,1.0,0.913	-0.053
2823	"ENSMUSG00000022897"	"Dyrk1a"	chr16	+	94663741	94663861	94663768	94663861	94659496	94659693	2823	57,35,57	24,33,41	42,41,32	39,50,49	127	100	0.0153863686815	0.309547737583	0.652,0.455,0.523	0.459,0.392,0.34	0.146
3207	"ENSMUSG00000002103"	"Acp2"	chr2	+	91204227	91204326	91204239	91204326	91203600	91203696	3207	1,2,3	97,112,106	3,6,5	83,97,83	112	100	0.0153782433156	0.309547737583	0.009,0.016,0.025	0.031,0.052,0.051	-0.028
3270	"ENSMUSG00000028601"	"Echdc2"	chr4	+	108172750	108172972	108172879	108172972	108172088	108172175	3270	20,32,18	78,87,107	14,14,5	81,80,60	229	100	0.0147000249276	0.309547737583	0.101,0.138,0.068	0.07,0.071,0.035	0.044
1166	"ENSMUSG00000058318"	"Phf21a"	chr2	+	92328311	92328401	92328314	92328401	92320228	92320459	1166	2,0,1	4,6,1	5,2,3	5,2,5	103	100	0.0156910080408	0.309940700058	0.327,0.0,0.493	0.493,0.493,0.368	-0.178
1872	"ENSMUSG00000019848"	"Popdc3"	chr10	+	45316430	45316539	45316482	45316539	45314560	45315279	1872	16,17,9	2,8,1	9,3,16	2,0,1	152	100	0.0157003488732	0.309940700058	0.84,0.583,0.856	0.748,1.0,0.913	-0.127
503	"ENSMUSG00000038147"	"Cd84"	chr1	+	171884584	171884679	171884587	171884679	171873304	171873439	503	7,4,4	1,0,4	1,2,2	0,0,0	103	100	0.0159577630665	0.312772156103	0.872,1.0,0.493	1.0,1.0,1.0	-0.212
2668	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125152443	125152771	125152613	125152771	125151384	125151525	2668	93,122,88	52,51,72	127,148,128	50,47,52	270	100	0.0169311023016	0.327439702237	0.398,0.47,0.312	0.485,0.538,0.477	-0.107
565	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24916800	24916941	24916803	24916941	24916017	24916053	565	222,205,173	27,26,31	199,183,178	16,17,16	103	100	0.0169447659321	0.327439702237	0.889,0.884,0.844	0.924,0.913,0.915	-0.045
1677	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133266565	133266666	1677	70,93,82	97,76,80	92,91,94	67,71,53	160	100	0.0172278702051	0.330582348551	0.311,0.433,0.39	0.462,0.445,0.526	-0.1
2627	"ENSMUSG00000034269"	"Setd5"	chr6	+	113110316	113110525	113110373	113110525	113109884	113109990	2627	51,71,57	43,48,39	45,29,46	54,51,39	157	100	0.0175019164632	0.333508741493	0.43,0.485,0.482	0.347,0.266,0.429	0.118
3178	"ENSMUSG00000033510"	"Otud7a"	chr7	+	63697010	63697232	63697013	63697232	63685368	63685551	3178	12,9,12	4,6,4	9,12,13	1,1,3	103	100	0.0182685345346	0.345716267331	0.744,0.593,0.744	0.897,0.921,0.808	-0.182
649	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45592178	45592343	45592178	45592261	45595481	45595502	649	30,28,22	54,65,51	19,18,18	73,67,54	182	100	0.0185805726609	0.349212954668	0.234,0.191,0.192	0.125,0.129,0.155	0.069
1109	"ENSMUSG00000006720"	"Zfp184"	chr13	+	21950202	21950329	21950233	21950329	21949659	21949786	1109	1,0,0	2,7,4	2,1,0	0,0,4	131	100	0.01971018738	0.357018540192	0.276,0.0,0.0	1.0,1.0,0.0	-0.575
1174	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432158	141432020	141432139	141432662	141432753	1174	2,4,6	116,136,126	5,10,6	103,80,107	119	100	0.019756046265	0.357018540192	0.014,0.024,0.038	0.039,0.095,0.045	-0.034
1190	"ENSMUSG00000080316"	"Ncrna00085"	chr17	+	17838315	17838526	17838338	17838526	17838086	17838243	1190	40,44,53	4,2,5	54,40,45	2,1,1	123	100	0.0202128070157	0.357018540192	0.89,0.947,0.896	0.956,0.97,0.973	-0.055
1509	"ENSMUSG00000058135"	"Gstm1"	chr3	-	108014944	108015145	108014944	108015040	108016327	108016428	1509	29,18,26	457,478,508	8,19,13	437,401,441	205	100	0.0198373003942	0.357018540192	0.03,0.018,0.024	0.009,0.023,0.014	0.009
1538	"ENSMUSG00000020614"	"Fam20a"	chr11	-	109675842	109675977	109675842	109675952	109677153	109677334	1538	40,47,25	109,110,79	18,29,27	80,108,116	125	100	0.019591352534	0.357018540192	0.227,0.255,0.202	0.153,0.177,0.157	0.066
1554	"ENSMUSG00000020776"	"Fbf1"	chr11	-	116155383	116155508	116155383	116155500	116155957	116156035	1554	3,2,3	39,50,29	0,1,1	29,28,34	108	100	0.0204397570891	0.357018540192	0.066,0.036,0.087	0.0,0.032,0.027	0.043
1566	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32219213	32219405	32219216	32219405	32218676	32218759	1566	71,67,74	188,194,200	95,101,77	196,187,163	103	100	0.0197589483214	0.357018540192	0.268,0.251,0.264	0.32,0.344,0.314	-0.065
2574	"ENSMUSG00000029705"	"Cux1"	chr5	-	136326749	136327010	136326749	136326938	136332623	136332728	2574	90,92,87	88,82,84	88,98,97	71,60,56	172	100	0.0206872987939	0.357018540192	0.373,0.395,0.376	0.419,0.487,0.502	-0.088
2854	"ENSMUSG00000067148"	"Polr1c"	chr17	-	46245615	46245796	46245615	46245748	46246106	46246214	2854	10,9,13	127,125,142	5,9,1	117,124,125	148	100	0.0206466199654	0.357018540192	0.051,0.046,0.058	0.028,0.047,0.005	0.025
3261	"ENSMUSG00000043411"	"Usp48"	chr4	+	137637759	137637890	137637764	137637890	137634897	137635008	3261	77,104,92	22,34,28	68,71,92	11,19,13	105	100	0.0202345243351	0.357018540192	0.769,0.744,0.758	0.855,0.781,0.871	-0.079
3264	"ENSMUSG00000043411"	"Usp48"	chr4	+	137625156	137625291	137625159	137625291	137623273	137623388	3264	19,25,30	76,99,131	32,27,29	89,60,82	103	100	0.0205210026062	0.357018540192	0.195,0.197,0.182	0.259,0.304,0.256	-0.082
568	"ENSMUSG00000044060"	"A830010M20Rik"	chr5	+	107504503	107504594	107504506	107504594	107503338	107504014	568	25,32,42	4,2,1	34,23,26	0,0,0	103	100	0.019671972835	0.357018540192	0.859,0.94,0.976	1.0,1.0,1.0	-0.075
723	"ENSMUSG00000032504"	"Pdcd6ip"	chr9	-	113685306	113685438	113685306	113685423	113687624	113687725	723	31,24,33	210,183,220	18,16,16	183,178,187	115	100	0.0202308451109	0.357018540192	0.114,0.102,0.115	0.079,0.072,0.069	0.037
280	"ENSMUSG00000026853"	"Crat"	chr2	-	30403488	30403641	30403488	30403626	30404527	30404590	280	1,4,7	87,85,106	13,8,6	95,108,102	115	100	0.0211577416959	0.362855270085	0.01,0.039,0.054	0.106,0.061,0.049	-0.038
2025	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142494235	142494867	142494240	142494867	142490558	142490665	2025	26,18,26	2,2,2	23,15,16	0,1,0	105	100	0.0219012326113	0.370969026453	0.925,0.896,0.925	1.0,0.935,1.0	-0.063
2067	"ENSMUSG00000029279"	"Brdt"	chr5	+	107370154	107370329	107370157	107370329	107369302	107369364	2067	8,6,8	2,3,0	9,7,3	9,2,4	103	100	0.0218304178859	0.370969026453	0.795,0.66,1.0	0.493,0.773,0.421	0.256
464	"ENSMUSG00000090210"	"Itga10"	chr3	+	96656440	96656533	96656443	96656533	96656151	96656293	464	141,168,146	14,9,3	166,191,133	14,20,15	103	100	0.0220423864719	0.371069377171	0.907,0.948,0.979	0.92,0.903,0.896	0.038
1271	"ENSMUSG00000019303"	"Psmc3ip"	chr11	-	101093680	101093814	101093680	101093792	101094935	101095025	1271	1,0,1	14,14,14	1,5,1	22,20,15	122	100	0.0224896892502	0.371684172541	0.055,0.0,0.055	0.036,0.17,0.052	-0.049
1920	"ENSMUSG00000049624"	"Slc17a5"	chr9	-	78574649	78574753	78574649	78574737	78577029	78577263	1920	3,6,4	44,42,65	2,2,1	56,50,46	116	100	0.0225187464662	0.371684172541	0.056,0.11,0.05	0.03,0.033,0.018	0.045
3113	"ENSMUSG00000048997"	"Atxn7l2"	chr3	-	108206822	108207109	108206822	108207013	108207393	108207604	3113	51,30,34	2,0,0	34,31,27	4,2,0	196	100	0.0224704108883	0.371684172541	0.929,1.0,1.0	0.813,0.888,1.0	0.076
474	"ENSMUSG00000027361"	"Gabpb1"	chr2	-	126646562	126646748	126646562	126646745	126650067	126650181	474	40,56,54	3,1,3	38,50,44	9,1,6	103	100	0.0226207204134	0.371684172541	0.928,0.982,0.946	0.804,0.98,0.877	0.065
1172	"ENSMUSG00000087694"	"A530058N18Rik"	chr2	+	114020181	114020208	114020185	114020208	114016991	114017033	1172	46,33,47	4,9,6	21,26,28	2,1,2	104	100	0.0237860149094	0.380814637448	0.917,0.779,0.883	0.91,0.962,0.931	-0.075
259	"ENSMUSG00000036864"	"BC053749"	chr7	-	30546124	30546228	30546124	30546225	30546302	30546427	259	2,11,1	16,15,6	3,2,1	16,17,25	103	100	0.0234654382096	0.380814637448	0.108,0.416,0.139	0.154,0.103,0.037	0.123
27	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120613640	120613774	120613640	120613725	120614330	120614397	27	38,24,24	263,259,305	8,17,18	229,228,188	149	100	0.0238437501028	0.380814637448	0.088,0.059,0.05	0.023,0.048,0.06	0.022
2862	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16284270	16284413	16284270	16284362	16284494	16284546	2862	12,14,5	3,2,0	10,8,21	0,1,1	151	100	0.0237236604544	0.380814637448	0.726,0.823,1.0	1.0,0.841,0.933	-0.075
362	"ENSMUSG00000036304"	"Zdhhc23"	chr16	-	43971398	43971566	43971398	43971557	43973467	43974166	362	3,6,5	0,0,1	12,11,8	1,2,1	109	100	0.0238703052628	0.380814637448	1.0,1.0,0.821	0.917,0.835,0.88	0.063
1957	"ENSMUSG00000027752"	"Exosc8"	chr3	-	54732111	54732229	54732111	54732217	54732699	54732745	1957	2,4,4	65,57,49	1,2,0	47,44,41	112	100	0.0240810636846	0.381956293356	0.027,0.059,0.068	0.019,0.039,0.0	0.032
1138	"ENSMUSG00000028347"	"Tmeff1"	chr4	+	48617231	48617331	48617234	48617331	48614956	48614983	1138	26,16,18	15,26,7	31,28,29	12,9,7	103	100	0.0244287400045	0.383725767831	0.627,0.374,0.714	0.715,0.751,0.801	-0.184
1594	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88633257	88633367	88633294	88633367	88632912	88633042	1594	147,138,152	3,4,6	140,119,97	11,10,2	137	100	0.024612148374	0.383725767831	0.973,0.962,0.949	0.903,0.897,0.973	0.037
67	"ENSMUSG00000004018"	"Fancl"	chr11	+	26470806	26470948	26470876	26470948	26469651	26469768	67	3,0,1	23,18,15	9,0,2	14,13,17	170	100	0.0245666901604	0.383725767831	0.071,0.0,0.038	0.274,0.0,0.065	-0.077
1790	"ENSMUSG00000033763"	"Mtss1l"	chr8	+	110737142	110737220	110737145	110737220	110731961	110732178	1790	16,16,16	212,180,180	27,21,33	203,208,205	103	100	0.0247659564852	0.38394228585	0.068,0.079,0.079	0.114,0.089,0.135	-0.037
389	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120138985	120139129	120138985	120139092	120140592	120140686	389	400,432,466	6,6,8	403,347,303	6,13,12	137	100	0.025239653262	0.389087688488	0.98,0.981,0.977	0.98,0.951,0.949	0.019
2901	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41647482	41647617	41647490	41647617	41643332	41643432	2901	30,17,18	2,5,4	18,17,11	5,8,7	108	100	0.0254919700583	0.390781932067	0.933,0.759,0.806	0.769,0.663,0.593	0.158
1507	"ENSMUSG00000058135"	"Gstm1"	chr3	-	108014944	108015145	108014944	108015118	108016327	108016428	1507	5,1,5	4,10,6	5,2,5	1,3,1	127	100	0.0264307223342	0.402736716486	0.496,0.073,0.396	0.797,0.344,0.797	-0.324
3100	"ENSMUSG00000020287"	"Mpg"	chr11	+	32229848	32230053	32229879	32230053	32227751	32227949	3100	95,46,44	4,2,2	38,43,61	0,0,2	131	100	0.0265653592143	0.402736716486	0.948,0.946,0.944	1.0,1.0,0.959	-0.04
1199	"ENSMUSG00000007035"	"Msh5"	chr17	-	35039200	35039418	35039200	35039339	35041469	35041515	1199	0,2,0	5,9,3	3,1,1	2,4,4	179	100	0.0270240288736	0.407439204556	0.0,0.11,0.0	0.456,0.123,0.123	-0.197
158	"ENSMUSG00000052752"	"Traf7"	chr17	-	24514712	24514866	24514712	24514829	24516504	24516596	158	27,40,27	154,165,130	24,27,27	193,187,179	137	100	0.0282470038934	0.416719240234	0.113,0.15,0.132	0.083,0.095,0.099	0.039
2488	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20478132	20478254	20478132	20478158	20486329	20486437	2488	69,57,48	3,6,1	48,44,36	1,2,0	196	100	0.0281936643874	0.416719240234	0.921,0.829,0.961	0.961,0.918,1.0	-0.056
303	"ENSMUSG00000002949"	"Timm44"	chr8	-	4267863	4268016	4267863	4268013	4268299	4268380	303	10,18,17	164,159,171	19,21,18	135,130,126	103	100	0.0280902653653	0.416719240234	0.056,0.099,0.088	0.12,0.136,0.122	-0.045
3138	"ENSMUSG00000020366"	"Mapk9"	chr11	+	49869171	49869310	49869211	49869310	49866982	49867041	3138	167,187,144	2,4,5	109,121,153	3,8,8	140	100	0.0280063102705	0.416719240234	0.984,0.971,0.954	0.963,0.915,0.932	0.033
1644	"ENSMUSG00000042015"	"Wdr41"	chr13	+	94978469	94978585	94978473	94978585	94976437	94976589	1644	41,35,37	2,0,6	52,40,46	0,2,1	104	100	0.0288239465917	0.422414622864	0.952,1.0,0.856	1.0,0.951,0.978	-0.04
2646	"ENSMUSG00000008193"	"Spib"	chr7	-	44529856	44529983	44529856	44529929	44531222	44531250	2646	3,9,2	2,4,1	2,2,0	0,1,1	154	100	0.0289926966552	0.422414622864	0.493,0.594,0.565	1.0,0.565,0.0	0.029
3029	"ENSMUSG00000023707"	"Ogfod2"	chr5	+	124114387	124114645	124114478	124114645	124114064	124114192	3029	199,206,225	11,9,7	183,198,213	18,13,13	191	100	0.0290948847381	0.422414622864	0.905,0.923,0.944	0.842,0.889,0.896	0.048
1832	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89124174	89124428	89124174	89124253	89124531	89124588	1832	49,62,68	23,20,19	51,60,59	11,11,12	275	100	0.0292632156765	0.422498374916	0.437,0.53,0.565	0.628,0.665,0.641	-0.134
1904	"ENSMUSG00000026781"	"Acbd5"	chr2	+	23099561	23099764	23099564	23099764	23094288	23094517	1904	191,188,141	128,140,103	166,179,132	80,108,69	103	100	0.0294085967963	0.422498374916	0.592,0.566,0.571	0.668,0.617,0.65	-0.069
593	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135133080	135133176	135133108	135133176	135132314	135132861	593	2,2,5	48,29,28	7,3,10	38,35,29	128	100	0.0298473124516	0.426567840454	0.032,0.051,0.122	0.126,0.063,0.212	-0.065
2644	"ENSMUSG00000035949"	"Fbxw2"	chr2	-	34822557	34823067	34822557	34822975	34825961	34826070	2644	167,131,164	10,11,9	139,147,170	17,20,13	192	100	0.0307148955735	0.434441615741	0.897,0.861,0.905	0.81,0.793,0.872	0.063
3097	"ENSMUSG00000037426"	"Depdc5"	chr5	+	32937520	32937704	32937547	32937704	32933949	32934015	3097	58,58,54	19,22,22	28,45,29	13,27,25	127	100	0.0306881428002	0.434441615741	0.706,0.675,0.659	0.629,0.568,0.477	0.122
1609	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4112661	4112876	4112747	4112876	4112326	4112510	1609	9,18,17	70,78,62	4,5,15	79,56,67	186	100	0.0313882146315	0.437204370299	0.065,0.11,0.128	0.027,0.046,0.107	0.041
2012	"ENSMUSG00000032480"	"Dhx30"	chr9	-	110115035	110115211	110115035	110115161	110115490	110115582	2012	1,1,7	54,54,54	5,5,7	49,32,50	150	100	0.0313395596014	0.437204370299	0.012,0.012,0.08	0.064,0.094,0.085	-0.046
2549	"ENSMUSG00000021816"	"Ppp3cb"	chr14	-	20509415	20509500	20509415	20509497	20515522	20515600	2549	89,70,109	107,111,103	107,92,123	88,89,98	103	100	0.0312105978282	0.437204370299	0.447,0.38,0.507	0.541,0.501,0.549	-0.086
1401	"ENSMUSG00000028943"	"Espn"	chr4	-	152130768	152131294	152130768	152130961	152134160	152134441	1401	82,92,91	2,1,3	69,100,86	2,0,0	433	100	0.0317557798284	0.438103722259	0.904,0.955,0.875	0.888,1.0,1.0	-0.051
1682	"ENSMUSG00000026991"	"Pkp4"	chr2	+	59311693	59311913	59311696	59311913	59310101	59310290	1682	224,244,208	38,21,35	207,221,175	21,19,16	103	100	0.0317720993912	0.438103722259	0.851,0.919,0.852	0.905,0.919,0.914	-0.039
107	"ENSMUSG00000020472"	"Zkscan17"	chr11	-	59503383	59503810	59503383	59503763	59504147	59504254	107	67,71,67	4,6,8	44,62,69	2,3,2	147	100	0.0331901585889	0.442105801786	0.919,0.89,0.851	0.937,0.934,0.959	-0.057
1780	"ENSMUSG00000025159"	"Mms19"	chr19	-	41962949	41963078	41962949	41963034	41963400	41963470	1780	139,175,180	4,4,1	133,136,134	6,10,1	144	100	0.0326598632173	0.442105801786	0.96,0.968,0.992	0.939,0.904,0.989	0.029
1825	"ENSMUSG00000035021"	"Baz1a"	chr12	-	54927563	54927713	54927563	54927624	54929526	54929665	1825	6,0,1	2,2,5	5,3,4	2,0,3	189	100	0.0326858773857	0.442105801786	0.613,0.0,0.096	0.569,1.0,0.414	-0.425
1896	"ENSMUSG00000039958"	"Mettl20"	chr6	+	149144014	149144442	149144033	149144442	149142605	149142715	1896	11,3,9	35,31,26	7,9,7	12,13,16	119	100	0.0326356981599	0.442105801786	0.209,0.075,0.225	0.329,0.368,0.269	-0.152
2086	"ENSMUSG00000037761"	"Actr5"	chr2	+	158636007	158636147	158636026	158636147	158635306	158635426	2086	20,13,24	15,12,15	15,27,26	8,11,6	119	100	0.0328016189856	0.442105801786	0.528,0.477,0.573	0.612,0.673,0.785	-0.164
3506	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19092417	19092632	19092542	19092632	19091938	19092036	3506	48,47,44	0,0,1	57,61,56	2,2,2	225	100	0.033144115712	0.442105801786	1.0,1.0,0.951	0.927,0.931,0.926	0.056
835	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32308470	32310487	32308470	32309637	32312126	32312342	835	2152,1990,2065	24,20,17	1544,1527,1566	23,26,20	950	100	0.0331041184748	0.442105801786	0.904,0.913,0.927	0.876,0.861,0.892	0.038
1318	"ENSMUSG00000005583"	"Mef2c"	chr13	+	83662306	83667079	83662402	83667079	83656216	83656352	1318	28,23,25	18,14,14	19,24,16	19,17,33	196	100	0.0338586954393	0.444537130552	0.442,0.456,0.477	0.338,0.419,0.198	0.14
1664	"ENSMUSG00000030761"	"Myo7a"	chr7	-	98065611	98065895	98065611	98065781	98066340	98066467	1664	27,19,11	41,57,49	13,21,25	25,37,21	214	100	0.0337846276835	0.444537130552	0.235,0.135,0.095	0.195,0.21,0.357	-0.099
