ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1002	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816744	14818453	1002	0,1	8,7	1	15	77	49	0.44174733095	0.697495785711	0.0,0.083	0.041	0.001
527	"AT1G10890"	NA	chr1	+	3627996	3628972	3627996	3628229	3629097	3629304	527	969,1206	43,49	878	31	792	49	0.445375808908	0.700766132897	0.582,0.604	0.637	-0.044
958	"AT1G01040"	"DCL1"	chr1	+	27371	27536	27371	27533	27617	27713	958	11,10	31,26	6	10	52	49	0.444811732806	0.700766132897	0.251,0.266	0.361	-0.102
611	"AT5G13480"	"FY"	chr5	-	4326778	4327117	4326946	4327117	4326396	4326697	611	7,20	24,20	16	19	217	49	0.452271108664	0.710373469106	0.062,0.184	0.16	-0.037
1487	"AT2G40830"	"RHC1A"	chr2	+	17042622	17042892	17042622	17042783	17043523	17044915	1487	11,25	5,2	44	5	158	49	0.456125822902	0.715179861693	0.406,0.795	0.732	-0.131
1028	"AT3G17860"	"TIFY6B"	chr3	+	6119706	6120365	6119706	6120052	6121128	6121328	1028	0,3	20,10	5	37	362	49	0.457042214293	0.715370422372	0.0,0.039	0.018	0.002
144	"AT3G54300"	"VAMP727"	chr3	-	20110360	20110883	20110565	20110883	20109937	20110180	144	0,4	10,7	11	48	254	49	0.459844301805	0.715469574328	0.0,0.099	0.042	0.007
1491	"AT1G67060"	NA	chr1	+	25037052	25037198	25037052	25037148	25038083	25038168	1491	4,6	2,0	3	0	99	49	0.458101806407	0.715469574328	0.497,1.0	1.0	-0.252
42	"AT1G49340"	"PI4KA1"	chr1	+	18253527	18253869	18253527	18253848	18254041	18254188	42	14,9	2,3	8	3	70	49	0.460093891166	0.715469574328	0.831,0.677	0.651	0.103
546	"AT4G30210"	"ATR2"	chr4	+	14799116	14799203	14799116	14799200	14799295	14799447	546	1,2	42,34	0	31	52	49	0.460285426151	0.715469574328	0.022,0.053	0.0	0.037
6	"AT2G06025"	NA	chr2	+	2351394	2351548	2351394	2351447	2351671	2351748	6	159,177	11,0	195	4	150	49	0.462513939881	0.716875836178	0.825,1.0	0.941	-0.028
971	"AT4G36980"	NA	chr4	-	17434316	17434461	17434319	17434461	17433989	17434142	971	0,2	18,20	0	49	52	49	0.462783178688	0.716875836178	0.0,0.086	0.0	0.043
57	"AT3G07780"	"OBE1"	chr3	+	2484453	2484754	2484453	2484542	2485093	2486193	57	7,16	6,4	4	3	261	49	0.46566004093	0.720092846799	0.18,0.429	0.2	0.104
964	"AT5G27630"	"ACBP5"	chr5	+	9779718	9779862	9779718	9779844	9780007	9780154	964	15,20	6,6	30	7	67	49	0.475718640064	0.734385550699	0.646,0.709	0.758	-0.081
817	"AT4G38510"	NA	chr4	-	18014883	18014975	18014902	18014975	18014734	18014796	817	1,4	8,0	5	1	68	49	0.481830078589	0.741186087431	0.083,1.0	0.783	-0.242
907	"AT2G39110"	NA	chr2	+	16319446	16319934	16319446	16319788	16320028	16320405	907	1,3	6,0	7	4	195	49	0.482594496927	0.741186087431	0.04,1.0	0.305	0.215
923	"AT3G63480"	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	923	5,9	17,21	2	2	61	49	0.482584095635	0.741186087431	0.191,0.256	0.445	-0.222
88	"AT5G13220"	"JAZ10"	chr5	+	4219466	4219684	4219466	4219629	4219934	4221077	88	112,143	0,2	128	2	104	49	0.486997664612	0.746674443187	1.0,0.971	0.968	0.018
1461	"AT2G07360"	NA	chr2	-	3053587	3053714	3053593	3053714	3053375	3053513	1461	0,3	19,14	2	11	55	49	0.489628341807	0.749431135419	0.0,0.16	0.139	-0.059
506	"AT4G26550"	NA	chr4	-	13403827	13404385	13404014	13404385	13403434	13403702	506	0,6	14,16	7	27	236	49	0.49102829228	0.750297899919	0.0,0.072	0.051	-0.015
688	"AT2G14880"	NA	chr2	-	6394351	6395000	6394532	6395000	6393309	6393802	688	13,18	47,68	20	59	230	49	0.498833838383	0.759645439162	0.056,0.053	0.067	-0.013
689	"AT2G14880"	NA	chr2	-	6394378	6395000	6394532	6395000	6393309	6393802	689	13,18	47,68	20	59	203	49	0.498616081737	0.759645439162	0.063,0.06	0.076	-0.014
786	"AT1G02100"	NA	chr1	+	392020	392076	392020	392072	392261	392300	786	5,13	101,42	11	60	53	49	0.502301464059	0.763633982522	0.044,0.222	0.145	-0.012
995	"AT1G68990"	"MGP3"	chr1	-	25939180	25939268	25939201	25939268	25939011	25939070	995	3,2	24,14	3	13	70	49	0.507376559646	0.770048741453	0.08,0.091	0.139	-0.054
1165	"AT5G03180"	NA	chr5	-	755161	755330	755173	755330	754625	755081	1165	11,7	2,4	8	4	61	49	0.508539490201	0.770514379092	0.815,0.584	0.616	0.084
111	"AT3G46210"	"RRP46"	chr3	-	16978781	16978892	16978851	16978892	16978383	16978502	111	347,413	0,0	141	1	119	49	0.513539813792	0.776782911618	1.0,1.0	0.983	0.017
257	"AT1G34350"	NA	chr1	+	12534900	12535081	12534900	12535006	12535395	12535544	257	4,0	44,25	4	54	124	49	0.51486083408	0.777474413879	0.035,0.0	0.028	-0.01
197	"AT2G14260"	"PIP"	chr2	-	6043622	6043974	6043775	6043974	6043337	6043534	197	0,2	3,1	19	175	202	49	0.516243386404	0.778256361413	0.0,0.327	0.026	0.138
157	"AT4G30310"	NA	chr4	+	14834586	14834659	14834586	14834655	14834753	14834881	157	91,73	2,1	81	0	53	49	0.519795464433	0.782300866204	0.977,0.985	1.0	-0.019
1057	"AT1G70510"	"KNAT2"	chr1	+	26577147	26577282	26577147	26577270	26577355	26577494	1057	0,1	85,74	2	27	61	49	0.520718787833	0.782382152003	0.0,0.011	0.056	-0.051
1215	"AT4G24550"	"AP4M"	chr4	+	12678334	12678426	12678334	12678422	12678509	12678570	1215	27,28	66,24	18	35	53	49	0.524911787076	0.787367680614	0.274,0.519	0.322	0.075
1052	"AT4G32590"	NA	chr4	+	15722237	15722304	15722237	15722300	15722545	15722608	1052	1,1	186,103	2	85	53	49	0.530038167953	0.791101743213	0.005,0.009	0.021	-0.014
369	"AT4G17770"	"TPS5"	chr4	+	9876171	9876652	9876171	9876499	9877023	9879042	369	4,4	21,26	4	14	202	49	0.528437842806	0.791101743213	0.044,0.036	0.065	-0.025
914	"AT2G35650"	"CSLA7"	chr2	+	14985487	14985829	14985487	14985690	14986063	14986393	914	3,2	17,22	1	10	188	49	0.529187013368	0.791101743213	0.044,0.023	0.025	0.009
1490	"AT1G03290"	NA	chr1	+	807395	807631	807395	807510	807950	808017	1490	55,86	15,9	54	7	170	49	0.532424154675	0.793347250344	0.514,0.734	0.69	-0.066
343	"AT2G42810"	"PAPP5"	chr2	-	17816415	17816772	17816554	17816772	17815820	17815952	343	6,11	10,9	6	10	188	49	0.534298549716	0.794824288834	0.135,0.242	0.135	0.053
183	"AT1G79190"	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	183	9,16	19,31	4	11	67	49	0.537075166555	0.796322322734	0.257,0.274	0.21	0.056
593	"AT2G26350"	"PEX10"	chr2	-	11218332	11218706	11218611	11218706	11218115	11218192	593	6,7	23,25	7	18	328	49	0.536754305703	0.796322322734	0.038,0.04	0.055	-0.016
1366	"AT5G32440"	NA	chr5	+	12077471	12077634	12077471	12077631	12077745	12077933	1366	61,87	53,22	84	51	52	49	0.539009399909	0.796565615629	0.52,0.788	0.608	0.046
981	"AT5G07090"	"RPS4B"	chr5	+	2202363	2202632	2202363	2202412	2202731	2202809	981	19,23	278,159	7	87	269	49	0.538611750602	0.796565615629	0.012,0.026	0.014	0.005
1156	"AT4G34960"	"CYP21-1"	chr4	+	16650140	16650393	16650140	16650216	16650483	16651029	1156	8,9	5,4	16	6	226	49	0.540667718195	0.797706469468	0.258,0.328	0.366	-0.073
1521	"AT4G20870"	"FAH2"	chr4	-	11176402	11176881	11176691	11176881	11175827	11175906	1521	3,6	9,6	10	30	338	49	0.544207260206	0.801614622235	0.046,0.127	0.046	0.04
729	"AT1G11360"	NA	chr1	-	3822146	3823088	3822163	3823088	3821105	3821795	729	26,20	42,49	31	51	66	49	0.546653482814	0.803902180609	0.315,0.233	0.311	-0.037
374	"AT3G13560"	NA	chr3	-	4427849	4428199	4427864	4428199	4427217	4427313	374	47,65	13,8	54	13	64	49	0.549434141141	0.806673290419	0.735,0.862	0.761	0.037
1140	"AT2G48060"	NA	chr2	-	19662181	19662617	19662337	19662617	19661934	19662015	1140	2,2	14,6	3	10	205	49	0.550625088504	0.807105178589	0.033,0.074	0.067	-0.014
1085	"AT2G16920"	"UBC23"	chr2	-	7339133	7339350	7339144	7339350	7336889	7338827	1085	0,14	8,7	4	6	60	49	0.553152512262	0.809491481359	0.0,0.62	0.353	-0.043
1590	"AT3G55630"	"FPGS3"	chr3	+	20637574	20637658	20637574	20637592	20637739	20637796	1590	46,52	2,1	116	4	115	49	0.559587480314	0.814933223758	0.907,0.957	0.925	0.007
179	"AT4G30160"	"VLN4"	chr4	+	14757777	14757815	14757777	14757788	14757904	14758045	179	1,1	33,22	0	4	76	49	0.558661803939	0.814933223758	0.019,0.028	0.0	0.024
970	"AT4G38950"	"KIN7F"	chr4	-	18159874	18160158	18159888	18160158	18159429	18159529	970	0,5	11,13	2	4	63	49	0.559261950599	0.814933223758	0.0,0.23	0.28	-0.165
1598	"AT1G60650"	"RZ1B"	chr1	+	22340075	22341188	22340075	22340214	22341305	22341814	1598	80,77	26,25	75	29	1023	49	0.563128595804	0.818765325079	0.128,0.129	0.11	0.019
1003	"AT5G42870"	"PAH2"	chr5	-	17186067	17186350	17186221	17186350	17185847	17185946	1003	3,4	5,9	4	14	203	49	0.564527529873	0.81947544659	0.127,0.097	0.065	0.047
219	"AT5G38600"	NA	chr5	+	15457320	15457732	15457320	15457701	15458116	15458198	219	13,15	168,163	7	57	80	49	0.5656768513	0.819821523623	0.045,0.053	0.07	-0.021
1305	"AT5G53550"	"YSL3"	chr5	+	21755250	21755725	21755250	21755558	21755823	21755903	1305	5,8	0,8	14	7	216	49	0.568871431103	0.82312586494	1.0,0.185	0.312	0.281
1499	"AT3G52560"	"UEV1D-4"	chr3	-	19495897	19496084	19495920	19496084	19495265	19495408	1499	54,47	17,5	194	31	72	49	0.571338483526	0.825368595784	0.684,0.865	0.81	-0.036
1260	"AT2G01070"	NA	chr2	+	77144	77400	77144	77281	77474	77865	1260	2,8	4,0	6	3	168	49	0.572445272095	0.825642219368	0.127,1.0	0.368	0.196
211	"AT4G26700"	"FIM1"	chr4	+	13466807	13466928	13466807	13466904	13466998	13467090	211	8,13	26,16	9	13	73	49	0.574692448737	0.826235149941	0.171,0.353	0.317	-0.055
761	"AT1G09710"	NA	chr1	+	3140867	3141013	3140867	3141009	3141093	3141198	761	4,0	1,1	20	0	53	49	0.574572532735	0.826235149941	0.787,0.0	1.0	-0.607
1259	"AT5G62570"	NA	chr5	+	25115892	25116137	25115892	25116053	25116217	25116424	1259	12,16	15,13	9	12	133	49	0.577128141707	0.82698566517	0.228,0.312	0.216	0.054
1410	"AT5G13950"	NA	chr5	-	4499125	4499254	4499170	4499254	4498768	4498918	1410	2,2	10,1	1	1	94	49	0.576648951037	0.82698566517	0.094,0.51	0.343	-0.041
699	"AT2G46830"	"CCA1"	chr2	+	19246322	19246751	19246322	19246384	19246862	19247057	699	26,44	0,0	37	1	416	49	0.577971092658	0.82698566517	1.0,1.0	0.813	0.187
460	"AT1G10095"	NA	chr1	-	3298112	3298390	3298339	3298390	3297755	3297992	460	2,5	5,5	1	2	276	49	0.580335616218	0.829050880311	0.066,0.151	0.082	0.026
1023	"AT3G10770"	NA	chr3	-	3372900	3373555	3372924	3373555	3372572	3372812	1023	200,329	14,12	374	15	73	49	0.582100062527	0.829077726831	0.906,0.948	0.944	-0.017
654	"AT2G04845"	NA	chr2	-	1702662	1702824	1702691	1702824	1702557	1702596	654	7,4	23,18	23	74	78	49	0.58219680373	0.829077726831	0.161,0.122	0.163	-0.021
653	"AT1G07700"	NA	chr1	+	2379594	2379798	2379594	2379729	2380103	2380231	653	40,38	11,0	76	10	118	49	0.585114931809	0.831916964657	0.602,1.0	0.759	0.042
1131	"AT1G21760"	"SKIP32"	chr1	+	7649193	7649521	7649193	7649333	7649719	7649803	1131	0,0	11,24	2	28	237	49	0.588217729208	0.833104382844	0.0,0.0	0.015	-0.015
286	"AT1G59750"	"ARF1"	chr1	+	21979338	21979619	21979338	21979423	21980383	21980450	286	141,170	9,0	96	4	245	49	0.587030702648	0.833104382844	0.758,1.0	0.828	0.051
488	"AT1G80690"	NA	chr1	-	30329880	30330180	30329892	30330180	30329038	30329545	488	2,4	67,16	2	9	61	49	0.58872709721	0.833104382844	0.023,0.167	0.151	-0.056
1447	"AT4G17330"	"ATG2484-1"	chr4	-	9697322	9697422	9697349	9697422	9695578	9697182	1447	27,21	30,28	6	5	76	49	0.59264572741	0.837333052856	0.367,0.326	0.436	-0.089
655	"AT1G76970"	"TOL4"	chr1	-	28924986	28925423	28925205	28925423	28924744	28924900	655	2,5	15,5	2	4	268	49	0.594747478983	0.838585585513	0.024,0.155	0.084	0.005
777	"AT1G22870"	NA	chr1	+	8090245	8090357	8090245	8090353	8090459	8090642	777	27,26	11,3	2	1	53	49	0.595395765714	0.838585585513	0.694,0.889	0.649	0.142
1172	"AT5G24810"	NA	chr5	-	8521820	8522141	8521913	8522141	8521645	8521732	1172	2,3	59,38	2	88	142	49	0.596910128151	0.839404867712	0.012,0.027	0.008	0.011
1374	"AT1G08820"	"PVA22"	chr1	-	2824791	2825481	2825166	2825481	2824363	2824476	1374	15,27	19,11	26	15	424	49	0.599353123394	0.841525446263	0.084,0.221	0.167	-0.015
1583	"AT5G61060"	"HDA05"	chr5	-	24569048	24569125	24569060	24569125	24568724	24568895	1583	2,14	23,8	7	11	61	49	0.600517108469	0.841846413742	0.065,0.584	0.338	-0.014
264	"AT3G15980"	NA	chr3	-	5412007	5412194	5412061	5412194	5411666	5411718	264	230,287	4,0	88	0	103	49	0.605196036987	0.845770859143	0.965,1.0	1.0	-0.018
704	"AT1G68910"	"WIT2"	chr1	-	25908564	25908715	25908568	25908715	25908130	25908380	704	7,6	0,4	5	2	53	49	0.604924804118	0.845770859143	1.0,0.581	0.698	0.093
1092	"AT1G18950"	NA	chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1092	1,6	16,16	1	5	61	49	0.609564541633	0.850555174372	0.048,0.231	0.138	0.002
1118	"AT1G32230"	"RCD1"	chr1	+	11612737	11613091	11612737	11612860	11613312	11614550	1118	15,23	99,115	9	60	280	49	0.612193597872	0.852901297345	0.026,0.034	0.026	0.004
1117	"AT1G32230"	"RCD1"	chr1	+	11612737	11613177	11612737	11612860	11613312	11614550	1117	15,23	99,115	9	60	366	49	0.613158622046	0.852925440249	0.02,0.026	0.02	0.003
892	"AT1G55490"	"CPN60B1"	chr1	-	20718847	20719261	20719068	20719261	20718457	20718681	892	6,7	144,142	17	245	270	49	0.615636288731	0.855050401015	0.008,0.009	0.012	-0.003
419	"AT4G30820"	NA	chr4	+	15006647	15007516	15006647	15007211	15007601	15007675	419	77,102	9,8	80	6	354	49	0.617699599381	0.856594205613	0.542,0.638	0.649	-0.059
76	"AT4G19670"	NA	chr4	-	10701754	10702174	10701833	10702174	10700919	10701424	76	2,3	21,11	1	4	128	49	0.619904946037	0.858329925282	0.035,0.095	0.087	-0.022
234	"AT5G59790"	NA	chr5	+	24091570	24092565	24091570	24092422	24092689	24093168	234	42,84	36,18	11	6	192	49	0.622141394472	0.858784133474	0.229,0.544	0.319	0.068
408	"AT1G16340"	"ATKDSA2"	chr1	-	5590234	5590338	5590240	5590338	5589928	5590025	408	1,8	14,10	5	11	55	49	0.621631687205	0.858784133474	0.06,0.416	0.288	-0.05
1082	"AT1G80380"	"GLYK"	chr1	+	30217201	30217632	30217201	30217575	30217862	30218248	1082	3,7	120,105	8	149	106	49	0.623798683839	0.859753163025	0.011,0.03	0.024	-0.004
1227	"AT1G06960"	NA	chr1	+	2136449	2136773	2136449	2136587	2136870	2136964	1227	15,11	77,48	9	52	235	49	0.627564864412	0.862302867131	0.039,0.046	0.035	0.007
783	"AT4G24810"	NA	chr4	-	12787435	12787554	12787485	12787554	12787163	12787317	783	40,76	3,0	57	0	99	49	0.627029776655	0.862302867131	0.868,1.0	1.0	-0.066
603	"AT4G28680"	"TYRDC"	chr4	+	14157417	14157480	14157417	14157474	14157728	14157793	603	1,4	26,16	4	27	55	49	0.632575877459	0.867863246514	0.033,0.182	0.117	-0.01
1089	"AT4G31490"	NA	chr4	+	15268445	15268779	15268445	15268639	15269448	15271505	1089	0,1	171,129	3	56	189	49	0.63686257394	0.87108862697	0.0,0.002	0.014	-0.013
451	"AT2G34300"	NA	chr2	-	14477080	14477520	14477291	14477520	14475899	14476846	451	2,5	2,1	1	1	260	49	0.636126575856	0.87108862697	0.159,0.485	0.159	0.163
296	"AT4G24800"	NA	chr4	+	12781997	12782310	12781997	12782155	12782448	12782667	296	22,24	14,26	6	3	204	49	0.645817253044	0.879327576005	0.274,0.181	0.325	-0.098
72	"AT3G20200"	NA	chr3	+	7050126	7050888	7050126	7050844	7050957	7051030	72	27,28	2,0	10	0	93	49	0.645470649254	0.879327576005	0.877,1.0	1.0	-0.061
86	"AT5G58140"	"PHOT2"	chr5	+	23529645	23529786	23529645	23529781	23529870	23533111	86	37,29	0,1	33	1	54	49	0.643903559841	0.879327576005	1.0,0.963	0.968	0.014
1167	"AT2G21470"	"SAE2"	chr2	+	9200216	9200684	9200216	9200675	9200766	9200996	1167	0,4	10,9	2	10	58	49	0.65091643812	0.884931713456	0.0,0.273	0.145	-0.008
1360	"AT1G03905"	"ABCI19"	chr1	+	993399	993951	993399	993631	994045	994206	1360	3,14	4,3	8	6	369	49	0.651989815673	0.885054048425	0.091,0.383	0.15	0.087
168	"AT3G52050"	NA	chr3	+	19304885	19305088	19304885	19305034	19305211	19305353	168	8,20	19,22	7	13	103	49	0.654942029064	0.887169135034	0.167,0.302	0.204	0.03
557	"AT1G11280"	NA	chr1	-	3788069	3788307	3788083	3788307	3787834	3787985	557	129,110	0,0	52	2	63	49	0.655519416442	0.887169135034	1.0,1.0	0.953	0.047
429	"AT3G63460"	"SEC31B"	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	429	59,25	14,18	13	7	55	49	0.657766995447	0.888874318172	0.79,0.553	0.623	0.048
1411	"AT4G38930"	NA	chr4	+	18150892	18151113	18150892	18151101	18151188	18151427	1411	15,20	8,3	27	10	61	49	0.65995359379	0.890492105564	0.601,0.843	0.684	0.038
965	"AT5G27630"	"ACBP5"	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	965	21,28	6,6	36	7	109	49	0.662944911769	0.893189252383	0.611,0.677	0.698	-0.054
83	"AT5G48880"	"KAT5"	chr5	-	19816922	19817955	19817772	19817955	19816740	19816805	83	357,452	17,14	570	25	899	49	0.665248782989	0.894953519716	0.534,0.638	0.554	0.032
1464	"AT2G43760"	"MOCS2"	chr2	+	18132483	18133081	18132483	18132693	18133188	18134068	1464	20,18	7,8	39	13	437	49	0.670266637127	0.89778745234	0.243,0.201	0.252	-0.03
262	"AT3G15980"	NA	chr3	-	5411964	5412194	5412007	5412194	5411666	5411718	262	155,157	18,5	73	7	92	49	0.671773348181	0.89778745234	0.821,0.944	0.847	0.035
32	"AT2G43500"	NA	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	32	0,0	1,2	1	5	53	49	0.673340589255	0.89778745234	0.0,0.0	0.156	-0.156
445	"AT1G53160"	"SPL4"	chr1	+	19806854	19807087	19806854	19807023	19807342	19807655	445	2021,2298	22,24	653	9	113	49	0.671025209336	0.89778745234	0.976,0.976	0.969	0.007
671	"AT3G26700"	NA	chr3	+	9809581	9810425	9809581	9809892	9810589	9810819	671	28,38	0,5	65	4	582	49	0.672025068624	0.89778745234	1.0,0.39	0.578	0.117
815	"AT4G38510"	NA	chr4	-	18014902	18014975	18014959	18014975	18014734	18014796	815	36,54	5,1	21	2	106	49	0.672850198353	0.89778745234	0.769,0.961	0.829	0.036
1291	"AT5G55910"	"D6PK"	chr5	-	22641862	22642414	22642108	22642414	22640999	22641745	1291	7,4	45,39	4	38	295	49	0.675214722938	0.898954512787	0.025,0.017	0.017	0.004
1375	"AT1G08820"	"PVA22"	chr1	-	2824573	2825481	2825166	2825481	2824363	2824476	1375	27,47	19,11	43	15	642	49	0.681120528504	0.901835673278	0.098,0.246	0.18	-0.008
1473	"AT4G39420"	NA	chr4	+	18339979	18342106	18339979	18340102	18343003	18343126	1473	243,318	0,0	223	1	2053	49	0.67893695446	0.901835673278	1.0,1.0	0.842	0.158
764	"AT4G39220"	"RER1A"	chr4	+	18263598	18264000	18263598	18263738	18264260	18264632	764	13,15	30,28	33	62	311	49	0.681386953143	0.901835673278	0.064,0.078	0.077	-0.006
960	"AT5G54750"	NA	chr5	+	22242403	22242540	22242403	22242501	22242750	22242850	960	1,1	136,122	4	159	88	49	0.679876658742	0.901835673278	0.004,0.005	0.014	-0.009
230	"AT3G63340"	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	230	243,277	1,0	96	2	80	49	0.687838203636	0.909037273528	0.993,1.0	0.967	0.029
267	"AT1G73170"	NA	chr1	-	27514350	27514797	27514354	27514797	27514053	27514268	267	3,2	2,0	5	1	53	49	0.689069385108	0.909329100582	0.581,1.0	0.822	-0.031
816	"AT4G38510"	NA	chr4	-	18014883	18014975	18014959	18014975	18014734	18014796	816	29,58	5,1	25	2	125	49	0.690363259108	0.909702684037	0.695,0.958	0.831	-0.004
1202	"AT5G38470"	"RAD23D"	chr5	+	15406994	15407105	15406994	15407101	15407194	15407273	1202	118,202	226,164	99	138	53	49	0.693703266603	0.912767456057	0.326,0.532	0.399	0.03
457	"AT1G50200"	"ALATS"	chr1	-	18592129	18592243	18592153	18592243	18591862	18592045	457	0,7	86,61	1	24	73	49	0.695547870251	0.913858515658	0.0,0.072	0.027	0.009
1284	"AT2G13370"	"CHR5"	chr2	-	5555798	5556560	5556204	5556560	5554798	5555626	1284	4,2	19,28	1	10	455	49	0.699130788386	0.914499418089	0.022,0.008	0.011	0.004
260	"AT3G15980"	NA	chr3	-	5411964	5412194	5412061	5412194	5411666	5411718	260	367,439	4,0	154	0	146	49	0.70010011007	0.914499418089	0.969,1.0	1.0	-0.016
45	"AT5G07970"	NA	chr5	-	2548439	2548829	2548635	2548829	2548043	2548113	45	0,4	15,17	1	6	245	49	0.69827932395	0.914499418089	0.0,0.045	0.032	-0.01
618	"AT3G10970"	NA	chr3	-	3435375	3435480	3435378	3435480	3434920	3434975	618	116,109	2,3	180	1	52	49	0.698917291142	0.914499418089	0.982,0.972	0.994	-0.017
1484	"AT5G13590"	NA	chr5	-	4379055	4379356	4379191	4379356	4378629	4378725	1484	9,4	13,15	3	8	185	49	0.702870868649	0.915461333986	0.155,0.066	0.09	0.021
989	"AT2G28800"	"ALB3"	chr2	-	12357448	12357556	12357452	12357556	12356994	12357144	989	13,23	71,54	18	54	53	49	0.702679397079	0.915461333986	0.145,0.283	0.236	-0.022
1276	"AT1G28100"	NA	chr1	+	9802915	9802978	9802915	9802954	9803206	9803375	1276	3,6	30,33	2	11	73	49	0.707997061577	0.920805426907	0.063,0.109	0.109	-0.023
1051	"AT2G35060"	"KUP11"	chr2	-	14777713	14777942	14777716	14777942	14777393	14777639	1051	0,3	5,2	1	12	52	49	0.711157217865	0.922272386585	0.0,0.586	0.073	0.22
1122	"AT2G39740"	"HESO1"	chr2	+	16575751	16576096	16575751	16575928	16576236	16576388	1122	4,3	6,8	4	6	217	49	0.712831618948	0.922272386585	0.131,0.078	0.131	-0.026
1123	"AT2G39740"	"HESO1"	chr2	+	16575751	16576100	16575751	16575928	16576236	16576388	1123	4,3	6,8	4	6	221	49	0.713009165388	0.922272386585	0.129,0.077	0.129	-0.026
218	"AT3G03610"	NA	chr3	+	868783	869246	868783	869195	869445	869628	218	0,0	1,1	1	2	100	49	0.717322967344	0.922272386585	0.0,0.0	0.197	-0.197
233	"AT5G20040"	"ATIPT9"	chr5	-	6769110	6769223	6769128	6769223	6768635	6768730	233	0,1	61,70	2	40	67	49	0.715257213357	0.922272386585	0.0,0.01	0.035	-0.03
269	"AT2G16640"	"TOC132"	chr2	-	7215306	7215617	7215479	7215617	7211393	7215126	269	13,41	25,9	26	14	222	49	0.714834839263	0.922272386585	0.103,0.501	0.291	0.011
622	"AT4G31750"	"WIN2"	chr4	-	15367379	15367761	15367554	15367761	15367127	15367308	622	0,2	4,5	1	10	224	49	0.716828387262	0.922272386585	0.0,0.08	0.021	0.019
667	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817248	19817095	19817224	19817312	19817562	667	0,2	14,3	0	4	73	49	0.716344813219	0.922272386585	0.0,0.309	0.0	0.154
1022	"AT3G28130"	NA	chr3	+	10465880	10465988	10465880	10465946	10466086	10466200	1022	5,8	38,49	26	166	91	49	0.721159779028	0.92588274055	0.066,0.081	0.078	-0.004
881	"AT2G39010"	"PIP2-6"	chr2	+	16292372	16293307	16292372	16292668	16293398	16293539	881	32,84	99,51	89	108	688	49	0.722434437838	0.926197997228	0.023,0.105	0.055	0.009
1364	"AT5G11530"	"EMF1"	chr5	+	3695791	3696412	3695791	3696165	3697058	3697234	1364	2,4	6,6	1	2	296	49	0.725826373819	0.926765611984	0.052,0.099	0.076	-0.001
180	"AT1G67180"	NA	chr1	+	25129657	25129976	25129657	25129816	25130096	25130448	180	1,8	9,5	3	3	209	49	0.724820997067	0.926765611984	0.025,0.273	0.19	-0.041
512	"AT1G59890"	"SNL5"	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	512	26,34	10,1	10	2	64	49	0.726996135623	0.926765611984	0.666,0.963	0.793	0.021
807	"AT4G17310"	NA	chr4	-	9686443	9686616	9686497	9686616	9685665	9686024	807	5,9	0,4	9	2	103	49	0.726868400046	0.926765611984	1.0,0.517	0.682	0.076
944	"AT3G12250"	"TGA6"	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	944	4,10	3,1	5	2	158	49	0.732140778715	0.932003820146	0.293,0.756	0.437	0.087
1392	"AT1G03160"	"FZL"	chr1	+	764698	764931	764698	764866	765024	765255	1392	0,2	38,31	2	36	114	49	0.733522721	0.932444136864	0.0,0.027	0.023	-0.009
1064	"AT1G49980"	NA	chr1	+	18508710	18509088	18508710	18508884	18509176	18509277	1064	61,71	2,0	16	0	253	49	0.734968095117	0.93296373146	0.855,1.0	1.0	-0.073
927	"AT2G42300"	"BHLH48"	chr2	+	17622308	17622378	17622308	17622374	17623440	17623509	927	3,8	56,38	2	17	53	49	0.736129190174	0.933121508671	0.047,0.163	0.098	0.007
1274	"AT5G15070"	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	1274	0,0	12,4	1	3	67	49	0.739744111122	0.935279946651	0.0,0.0	0.196	-0.196
941	"AT2G23140"	NA	chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	941	18,17	7,10	19	8	213	49	0.739910357795	0.935279946651	0.372,0.281	0.353	-0.026
322	"AT2G16940"	NA	chr2	-	7345529	7345613	7345556	7345613	7345399	7345455	322	11,67	67,53	31	54	76	49	0.743410983401	0.937128951877	0.096,0.449	0.27	0.003
756	"AT2G36792"	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	756	1,7	2,1	2	1	69	49	0.743455635156	0.937128951877	0.262,0.833	0.587	-0.039
